timestamp,mote_id,has_fault_type,temperature,light
'2004-03-01T13:50:00',1,0,25.829,143.52
'2004-03-01T13:50:30',1,0,25.820,139.8400
'2004-03-01T13:51:00',1,0,25.819,136.16
'2004-03-01T13:51:30',1,0,25.819,136.16
'2004-03-01T13:52:00',1,0,25.790,136.16
'2004-03-01T13:52:30',1,0,25.761,136.16
'2004-03-01T13:53:00',1,0,25.751,136.16
'2004-03-01T13:53:30',1,0,25.740,141.0667
'2004-03-01T13:54:00',1,0,25.720,145.9733
'2004-03-01T13:54:30',1,0,25.712,150.88
'2004-03-01T13:55:00',1,0,25.653,158.24
'2004-03-01T13:55:30',1,0,25.510,158.2400
'2004-03-01T13:56:00',1,0,25.369,158.24
'2004-03-01T13:56:30',1,0,25.447,158.24
'2004-03-01T13:57:00',1,0,25.349,158.24
'2004-03-01T13:57:30',1,0,25.369,158.24
'2004-03-01T13:58:00',1,0,25.420,154.5600
'2004-03-01T13:58:30',1,0,25.476,150.88
'2004-03-01T13:59:00',1,0,25.520,148.4267
'2004-03-01T13:59:30',1,0,25.550,145.9733
'2004-03-01T14:00:00',1,0,25.594,143.52
'2004-03-01T14:00:30',1,0,25.623,143.52
'2004-03-01T14:01:00',1,0,25.590,148.4267
'2004-03-01T14:01:30',1,0,25.560,153.3333
'2004-03-01T14:02:00',1,0,25.525,158.24
'2004-03-01T14:02:30',1,0,25.574,165.6
'2004-03-01T14:03:00',1,0,25.653,165.6
'2004-03-01T14:03:30',1,0,25.712,165.6
'2004-03-01T14:04:00',1,0,25.750,175.4133
'2004-03-01T14:04:30',1,0,25.780,185.2267
'2004-03-01T14:05:00',1,0,25.819,195.04
'2004-03-01T14:05:30',1,0,25.819,217.12
'2004-03-01T14:06:00',1,0,25.849,264.96
'2004-03-01T14:06:30',1,0,25.850,257.6000
'2004-03-01T14:07:00',1,0,25.849,250.24
'2004-03-01T14:07:30',1,0,25.860,242.8800
'2004-03-01T14:08:00',1,0,25.868,235.52
'2004-03-01T14:08:30',1,0,25.860,217.1200
'2004-03-01T14:09:00',1,0,25.860,198.7200
'2004-03-01T14:09:30',1,0,25.849,180.32
'2004-03-01T14:10:00',1,0,25.850,176.6400
'2004-03-01T14:10:30',1,0,25.849,172.96
'2004-03-01T14:11:00',1,0,25.908,172.96
'2004-03-01T14:11:30',1,0,25.910,169.2800
'2004-03-01T14:12:00',1,0,25.908,165.6
'2004-03-01T14:12:30',1,0,25.712,172.96
'2004-03-01T14:13:00',1,0,25.633,172.96
'2004-03-01T14:13:30',1,0,25.810,180.32
'2004-03-01T14:14:00',1,0,25.819,180.32
'2004-03-01T14:14:30',1,0,25.829,172.96
'2004-03-01T14:15:00',1,0,25.819,165.6
'2004-03-01T14:15:30',1,0,25.819,165.6
'2004-03-01T14:16:00',1,0,25.819,158.24
'2004-03-01T14:16:30',1,0,25.819,158.24
'2004-03-01T14:17:00',1,0,25.859,150.88
'2004-03-01T14:17:30',1,0,25.840,150.8800
'2004-03-01T14:18:00',1,0,25.829,150.88
'2004-03-01T14:18:30',1,0,25.868,150.88
'2004-03-01T14:19:00',1,0,25.878,143.52
'2004-03-01T14:19:30',1,0,25.868,143.52
'2004-03-01T14:20:00',1,0,25.878,143.52
'2004-03-01T14:20:30',1,0,25.917,143.52
'2004-03-01T14:21:00',1,0,25.900,143.5200
'2004-03-01T14:21:30',1,0,25.888,143.52
'2004-03-01T14:22:00',1,0,25.927,143.52
'2004-03-01T14:22:30',1,0,25.927,143.52
'2004-03-01T14:23:00',1,0,25.966,143.52
'2004-03-01T14:23:30',1,0,25.976,150.88
'2004-03-01T14:24:00',1,0,25.986,143.52
'2004-03-01T14:24:30',1,0,25.986,143.52
'2004-03-01T14:25:00',1,0,25.950,143.5200
'2004-03-01T14:25:30',1,0,25.910,143.5200
'2004-03-01T14:26:00',1,0,25.870,143.5200
'2004-03-01T14:26:30',1,0,25.829,143.52
'2004-03-01T14:27:00',1,0,25.829,143.52
'2004-03-01T14:27:30',1,0,25.819,143.52
'2004-03-01T14:28:00',1,0,25.850,143.5200
'2004-03-01T14:28:30',1,0,25.880,143.5200
'2004-03-01T14:29:00',1,0,25.917,143.52
'2004-03-01T14:29:30',1,0,25.960,143.5200
'2004-03-01T14:30:00',1,0,26.000,143.5200
'2004-03-01T14:30:30',1,0,26.045,143.52
'2004-03-01T14:31:00',1,0,26.055,143.52
'2004-03-01T14:31:30',1,0,26.015,136.16
'2004-03-01T14:32:00',1,0,26.035,136.16
'2004-03-01T14:32:30',1,0,26.040,132.4800
'2004-03-01T14:33:00',1,0,26.055,128.8
'2004-03-01T14:33:30',1,0,26.060,125.1200
'2004-03-01T14:34:00',1,0,26.064,121.44
'2004-03-01T14:34:30',1,0,25.966,121.44
'2004-03-01T14:35:00',1,0,25.950,118.9867
'2004-03-01T14:35:30',1,0,25.930,116.5333
'2004-03-01T14:36:00',1,0,25.917,114.08
'2004-03-01T14:36:30',1,0,25.870,114.0800
'2004-03-01T14:37:00',1,0,25.819,114.08
'2004-03-01T14:37:30',1,0,25.819,114.08
'2004-03-01T14:38:00',1,0,25.810,111.3200
'2004-03-01T14:38:30',1,0,25.800,108.56
'2004-03-01T14:39:00',1,0,25.761,108.56
'2004-03-01T14:39:30',1,0,25.692,104.88
'2004-03-01T14:40:00',1,0,25.560,104.8800
'2004-03-01T14:40:30',1,0,25.437,104.88
'2004-03-01T14:41:00',1,0,25.418,104.88
'2004-03-01T14:41:30',1,0,25.447,104.88
'2004-03-01T14:42:00',1,0,25.506,104.88
'2004-03-01T14:42:30',1,0,25.623,101.2
'2004-03-01T14:43:00',1,0,25.643,101.2
'2004-03-01T14:43:30',1,0,25.702,101.2
'2004-03-01T14:44:00',1,0,25.760,99.3600
'2004-03-01T14:44:30',1,0,25.819,97.52
'2004-03-01T14:45:00',1,0,25.819,97.52
'2004-03-01T14:45:30',1,0,25.820,97.5200
'2004-03-01T14:46:00',1,0,25.820,97.5200
'2004-03-01T14:46:30',1,0,25.819,97.52
'2004-03-01T14:47:00',1,0,25.829,97.52
'2004-03-01T14:47:30',1,0,25.829,97.52
'2004-03-01T14:48:00',1,0,25.908,97.52
'2004-03-01T14:48:30',1,0,25.927,93.84
'2004-03-01T14:49:00',1,0,25.820,93.8400
'2004-03-01T14:49:30',1,0,25.712,93.84
'2004-03-01T14:50:00',1,0,25.770,93.84
'2004-03-01T14:50:30',1,0,25.751,93.84
'2004-03-01T14:51:00',1,0,25.770,93.84
'2004-03-01T14:51:30',1,0,25.751,97.52
'2004-03-01T14:52:00',1,0,25.700,97.5200
'2004-03-01T14:52:30',1,0,25.643,97.52
'2004-03-01T14:53:00',1,0,25.584,97.52
'2004-03-01T14:53:30',1,0,25.545,97.52
'2004-03-01T14:54:00',1,0,25.510,97.5200
'2004-03-01T14:54:30',1,0,25.470,97.5200
'2004-03-01T14:55:00',1,0,25.437,97.52
'2004-03-01T14:55:30',1,0,25.369,97.52
'2004-03-01T14:56:00',1,0,25.350,97.5200
'2004-03-01T14:56:30',1,0,25.339,97.52
'2004-03-01T14:57:00',1,0,25.182,97.52
'2004-03-01T14:57:30',1,0,25.084,97.52
'2004-03-01T14:58:00',1,0,25.140,97.5200
'2004-03-01T14:58:30',1,0,25.202,97.52
'2004-03-01T14:59:00',1,0,25.084,97.52
'2004-03-01T14:59:30',1,0,25.130,97.5200
'2004-03-01T15:00:00',1,0,25.182,97.52
'2004-03-01T15:00:30',1,0,25.035,97.52
'2004-03-01T15:01:00',1,0,25.030,97.5200
'2004-03-01T15:01:30',1,0,25.016,97.52
'2004-03-01T15:02:00',1,0,25.060,98.7467
'2004-03-01T15:02:30',1,0,25.110,99.9733
'2004-03-01T15:03:00',1,0,25.163,101.2
'2004-03-01T15:03:30',1,0,25.212,101.2
'2004-03-01T15:04:00',1,0,25.200,101.2000
'2004-03-01T15:04:30',1,0,25.192,101.2
'2004-03-01T15:05:00',1,0,25.231,101.2
'2004-03-01T15:05:30',1,0,25.241,101.2
'2004-03-01T15:06:00',1,0,25.212,104.88
'2004-03-01T15:06:30',1,0,25.180,104.8800
'2004-03-01T15:07:00',1,0,25.153,104.88
'2004-03-01T15:07:30',1,0,25.143,104.88
'2004-03-01T15:08:00',1,0,25.182,108.56
'2004-03-01T15:08:30',1,0,25.231,108.56
'2004-03-01T15:09:00',1,0,25.261,108.56
'2004-03-01T15:09:30',1,0,25.280,108.56
'2004-03-01T15:10:00',1,0,25.241,108.56
'2004-03-01T15:10:30',1,0,25.180,108.5600
'2004-03-01T15:11:00',1,0,25.114,108.56
'2004-03-01T15:11:30',1,0,25.124,108.56
'2004-03-01T15:12:00',1,0,25.114,108.56
'2004-03-01T15:12:30',1,0,25.104,108.56
'2004-03-01T15:13:00',1,0,25.104,108.56
'2004-03-01T15:13:30',1,0,25.202,108.56
'2004-03-01T15:14:00',1,0,25.261,108.56
'2004-03-01T15:14:30',1,0,25.270,106.7200
'2004-03-01T15:15:00',1,0,25.271,104.88
'2004-03-01T15:15:30',1,0,25.339,104.88
'2004-03-01T15:16:00',1,0,25.369,104.88
'2004-03-01T15:16:30',1,0,25.388,104.88
'2004-03-01T15:17:00',1,0,25.388,104.88
'2004-03-01T15:17:30',1,0,25.398,104.88
'2004-03-01T15:18:00',1,0,25.418,101.2
'2004-03-01T15:18:30',1,0,25.430,101.2000
'2004-03-01T15:19:00',1,0,25.437,101.2
'2004-03-01T15:19:30',1,0,25.418,101.2
'2004-03-01T15:20:00',1,0,25.398,101.2
'2004-03-01T15:20:30',1,0,25.400,99.3600
'2004-03-01T15:21:00',1,0,25.398,97.52
'2004-03-01T15:21:30',1,0,25.388,101.2
'2004-03-01T15:22:00',1,0,25.418,97.52
'2004-03-01T15:22:30',1,0,25.261,97.52
'2004-03-01T15:23:00',1,0,25.271,97.52
'2004-03-01T15:23:30',1,0,25.339,101.2
'2004-03-01T15:24:00',1,0,25.350,101.2000
'2004-03-01T15:24:30',1,0,25.360,101.2000
'2004-03-01T15:25:00',1,0,25.369,101.2
'2004-03-01T15:25:30',1,0,25.349,101.2
'2004-03-01T15:26:00',1,0,25.369,101.2
'2004-03-01T15:26:30',1,0,25.369,101.2
'2004-03-01T15:27:00',1,0,25.163,101.2
'2004-03-01T15:27:30',1,0,25.065,101.2
'2004-03-01T15:28:00',1,0,25.075,101.2
'2004-03-01T15:28:30',1,0,25.133,101.2
'2004-03-01T15:29:00',1,0,25.070,101.2000
'2004-03-01T15:29:30',1,0,25.016,101.2
'2004-03-01T15:30:00',1,0,25.006,101.2
'2004-03-01T15:30:30',1,0,25.006,101.2
'2004-03-01T15:31:00',1,0,25.075,97.52
'2004-03-01T15:31:30',1,0,25.143,97.52
'2004-03-01T15:32:00',1,0,25.163,97.52
'2004-03-01T15:32:30',1,0,25.182,97.52
'2004-03-01T15:33:00',1,0,25.173,97.52
'2004-03-01T15:33:30',1,0,25.190,95.6800
'2004-03-01T15:34:00',1,0,25.212,93.84
'2004-03-01T15:34:30',1,0,25.094,93.84
'2004-03-01T15:35:00',1,0,25.133,93.84
'2004-03-01T15:35:30',1,0,25.182,93.84
'2004-03-01T15:36:00',1,0,25.182,93.84
'2004-03-01T15:36:30',1,0,25.163,93.84
'2004-03-01T15:37:00',1,0,25.114,93.84
'2004-03-01T15:37:30',1,0,25.104,93.84
'2004-03-01T15:38:00',1,0,25.026,93.84
'2004-03-01T15:38:30',1,0,24.950,93.8400
'2004-03-01T15:39:00',1,0,24.869,93.84
'2004-03-01T15:39:30',1,0,24.937,93.84
'2004-03-01T15:40:00',1,0,24.870,95.6800
'2004-03-01T15:40:30',1,0,24.800,97.52
'2004-03-01T15:41:00',1,0,24.790,97.52
'2004-03-01T15:41:30',1,0,24.810,97.5200
'2004-03-01T15:42:00',1,0,24.839,97.52
'2004-03-01T15:42:30',1,0,24.908,97.52
'2004-03-01T15:43:00',1,0,24.977,97.52
'2004-03-01T15:43:30',1,0,25.000,99.3600
'2004-03-01T15:44:00',1,0,25.026,101.2
'2004-03-01T15:44:30',1,0,25.035,101.2
'2004-03-01T15:45:00',1,0,25.006,101.2
'2004-03-01T15:45:30',1,0,24.741,101.2
'2004-03-01T15:46:00',1,0,24.751,101.2
'2004-03-01T15:46:30',1,0,24.908,101.2
'2004-03-01T15:47:00',1,0,24.996,101.2
'2004-03-01T15:47:30',1,0,25.114,101.2
'2004-03-01T15:48:00',1,0,25.153,101.2
'2004-03-01T15:48:30',1,0,25.163,101.2
'2004-03-01T15:49:00',1,0,25.222,97.52
'2004-03-01T15:49:30',1,0,25.220,97.5200
'2004-03-01T15:50:00',1,0,25.222,97.52
'2004-03-01T15:50:30',1,4,37.597,97.52
'2004-03-01T15:51:00',1,4,37.597,97.52
'2004-03-01T15:51:30',1,4,37.597,99.3600
'2004-03-01T15:52:00',1,4,37.597,101.2
'2004-03-01T15:52:30',1,4,37.597,97.52
'2004-03-01T15:53:00',1,4,37.597,101.2
'2004-03-01T15:53:30',1,4,37.597,101.2
'2004-03-01T15:54:00',1,4,37.597,101.2
'2004-03-01T15:54:30',1,4,37.597,101.2
'2004-03-01T15:55:00',1,4,37.597,101.2
'2004-03-01T15:55:30',1,4,37.597,101.2
'2004-03-01T15:56:00',1,4,37.597,101.2000
'2004-03-01T15:56:30',1,4,37.597,101.2000
'2004-03-01T15:57:00',1,4,37.597,101.2
'2004-03-01T15:57:30',1,4,37.597,99.3600
'2004-03-01T15:58:00',1,4,37.597,97.5200
'2004-03-01T15:58:30',1,4,37.597,95.6800
'2004-03-01T15:59:00',1,4,37.597,93.84
'2004-03-01T15:59:30',1,4,37.597,93.8400
'2004-03-01T16:00:00',1,4,37.597,93.8400
'2004-03-01T16:00:30',1,4,37.597,93.8400
'2004-03-01T16:01:00',1,4,37.597,93.84
'2004-03-01T16:01:30',1,4,37.597,93.84
'2004-03-01T16:02:00',1,4,37.597,93.84
'2004-03-01T16:02:30',1,4,37.597,95.6800
'2004-03-01T16:03:00',1,4,37.597,97.52
'2004-03-01T16:03:30',1,4,37.597,97.5200
'2004-03-01T16:04:00',1,4,37.597,97.5200
'2004-03-01T16:04:30',1,4,37.597,97.5200
'2004-03-01T16:05:00',1,4,37.597,97.52
'2004-03-01T16:05:30',1,4,37.597,97.5200
'2004-03-01T16:06:00',1,4,37.597,97.5200
'2004-03-01T16:06:30',1,4,37.597,97.52
'2004-03-01T16:07:00',1,4,37.597,97.52
'2004-03-01T16:07:30',1,4,37.597,97.52
'2004-03-01T16:08:00',1,4,37.597,97.52
'2004-03-01T16:08:30',1,4,37.597,97.52
'2004-03-01T16:09:00',1,4,37.597,97.5200
'2004-03-01T16:09:30',1,4,37.597,97.5200
'2004-03-01T16:10:00',1,4,37.597,97.5200
'2004-03-01T16:10:30',1,4,37.597,97.52
'2004-03-01T16:11:00',1,4,37.597,97.5200
'2004-03-01T16:11:30',1,4,37.597,97.52
'2004-03-01T16:12:00',1,4,37.597,97.5200
'2004-03-01T16:12:30',1,4,37.597,97.52
'2004-03-01T16:13:00',1,4,37.597,97.52
'2004-03-01T16:13:30',1,4,37.597,97.52
'2004-03-01T16:14:00',1,4,37.597,97.5200
'2004-03-01T16:14:30',1,4,37.597,97.5200
'2004-03-01T16:15:00',1,4,37.597,97.5200
'2004-03-01T16:15:30',1,4,37.597,97.52
'2004-03-01T16:16:00',1,4,37.597,97.52
'2004-03-01T16:16:30',1,4,37.597,97.52
'2004-03-01T16:17:00',1,4,37.597,97.5200
'2004-03-01T16:17:30',1,4,37.597,97.52
'2004-03-01T16:18:00',1,4,37.597,97.52
'2004-03-01T16:18:30',1,4,37.597,97.52
'2004-03-01T16:19:00',1,4,37.597,97.52
'2004-03-01T16:19:30',1,4,37.597,97.5200
'2004-03-01T16:20:00',1,4,37.597,97.5200
'2004-03-01T16:20:30',1,4,37.597,97.52
'2004-03-01T16:21:00',1,4,37.597,97.52
'2004-03-01T16:21:30',1,4,37.597,97.5200
'2004-03-01T16:22:00',1,4,37.597,97.5200
'2004-03-01T16:22:30',1,4,37.597,97.52
'2004-03-01T16:23:00',1,4,37.597,97.52
'2004-03-01T16:23:30',1,4,37.597,97.5200
'2004-03-01T16:24:00',1,4,37.597,97.5200
'2004-03-01T16:24:30',1,4,37.597,97.52
'2004-03-01T16:25:00',1,4,37.597,97.52
'2004-03-01T16:25:30',1,4,37.597,97.52
'2004-03-01T16:26:00',1,4,37.597,98.4400
'2004-03-01T16:26:30',1,4,37.597,99.3600
'2004-03-01T16:27:00',1,4,37.597,100.2800
'2004-03-01T16:27:30',1,4,37.597,101.2
'2004-03-01T16:28:00',1,4,37.597,97.52
'2004-03-01T16:28:30',1,4,37.597,97.5200
'2004-03-01T16:29:00',1,4,37.597,97.52
'2004-03-01T16:29:30',1,4,37.597,93.84
'2004-03-01T16:30:00',1,4,37.597,93.84
'2004-03-01T16:30:30',1,4,37.597,93.8400
'2004-03-01T16:31:00',1,4,37.597,93.84
'2004-03-01T16:31:30',1,4,37.597,93.84
'2004-03-01T16:32:00',1,4,37.597,93.1040
'2004-03-01T16:32:30',1,4,37.597,92.3680
'2004-03-01T16:33:00',1,4,37.597,91.6320
'2004-03-01T16:33:30',1,4,37.597,90.8960
'2004-03-01T16:34:00',1,4,37.597,90.16
'2004-03-01T16:34:30',1,4,37.597,89.7000
'2004-03-01T16:35:00',1,4,37.597,89.2400
'2004-03-01T16:35:30',1,4,37.597,88.7800
'2004-03-01T16:36:00',1,4,37.597,88.3200
'2004-03-01T16:36:30',1,4,37.597,87.8600
'2004-03-01T16:37:00',1,4,37.597,87.4000
'2004-03-01T16:37:30',1,4,37.597,86.9400
'2004-03-01T16:38:00',1,4,37.597,86.48
'2004-03-01T16:38:30',1,4,37.597,86.48
'2004-03-01T16:39:00',1,4,37.597,86.48
'2004-03-01T16:39:30',1,4,37.597,85.2533
'2004-03-01T16:40:00',1,4,37.597,84.0267
'2004-03-01T16:40:30',1,4,37.597,82.8
'2004-03-01T16:41:00',1,4,37.597,79.12
'2004-03-01T16:41:30',1,4,37.597,79.1200
'2004-03-01T16:42:00',1,4,37.597,79.1200
'2004-03-01T16:42:30',1,4,37.597,79.1200
'2004-03-01T16:43:00',1,4,37.597,79.1200
'2004-03-01T16:43:30',1,4,37.597,79.12
'2004-03-01T16:44:00',1,4,37.597,75.44
'2004-03-01T16:44:30',1,4,37.597,75.4400
'2004-03-01T16:45:00',1,4,37.597,75.44
'2004-03-01T16:45:30',1,4,37.597,75.4400
'2004-03-01T16:46:00',1,4,37.597,75.44
'2004-03-01T16:46:30',1,4,37.597,75.44
'2004-03-01T16:47:00',1,4,37.597,75.44
'2004-03-01T16:47:30',1,4,37.597,75.44
'2004-03-01T16:48:00',1,4,37.597,75.44
'2004-03-01T16:48:30',1,4,37.597,74.5200
'2004-03-01T16:49:00',1,4,37.597,73.6000
'2004-03-01T16:49:30',1,4,37.597,72.6800
'2004-03-01T16:50:00',1,4,37.597,71.76
'2004-03-01T16:50:30',1,4,37.597,71.76
'2004-03-01T16:51:00',1,4,37.597,71.76
'2004-03-01T16:51:30',1,4,37.597,71.76
'2004-03-01T16:52:00',1,4,37.597,71.76
'2004-03-01T16:52:30',1,4,37.597,71.76
'2004-03-01T16:53:00',1,4,37.597,71.76
'2004-03-01T16:53:30',1,4,37.597,71.76
'2004-03-01T16:54:00',1,4,37.597,71.7600
'2004-03-01T16:54:30',1,4,37.597,71.7600
'2004-03-01T16:55:00',1,4,37.597,71.76
'2004-03-01T16:55:30',1,4,37.597,71.76
'2004-03-01T16:56:00',1,4,37.597,75.44
'2004-03-01T16:56:30',1,4,37.597,75.44
'2004-03-01T16:57:00',1,4,37.597,75.44
'2004-03-01T16:57:30',1,4,37.597,75.44
'2004-03-01T16:58:00',1,4,37.597,75.4400
'2004-03-01T16:58:30',1,4,37.597,75.44
'2004-03-01T16:59:00',1,4,37.597,75.44
'2004-03-01T16:59:30',1,4,37.597,75.44
'2004-03-01T17:00:00',1,4,37.597,75.4400
'2004-03-01T17:00:30',1,4,37.597,75.4400
'2004-03-01T17:01:00',1,4,37.597,75.44
'2004-03-01T17:01:30',1,4,37.597,75.4400
'2004-03-01T17:02:00',1,4,37.597,75.44
'2004-03-01T17:02:30',1,4,37.597,75.4400
'2004-03-01T17:03:00',1,4,37.597,75.44
'2004-03-01T17:03:30',1,4,37.597,75.44
'2004-03-01T17:04:00',1,4,37.597,75.4400
'2004-03-01T17:04:30',1,4,37.597,75.44
'2004-03-01T17:05:00',1,4,37.597,75.4400
'2004-03-01T17:05:30',1,4,37.597,75.44
'2004-03-01T17:06:00',1,4,37.597,75.4400
'2004-03-01T17:06:30',1,4,37.597,75.44
'2004-03-01T17:07:00',1,4,37.597,75.44
'2004-03-01T17:07:30',1,4,37.597,71.76
'2004-03-01T17:08:00',1,4,37.597,73.6000
'2004-03-01T17:08:30',1,4,37.597,75.44
'2004-03-01T17:09:00',1,4,37.597,74.2133
'2004-03-01T17:09:30',1,4,37.597,72.9867
'2004-03-01T17:10:00',1,4,37.597,71.76
'2004-03-01T17:10:30',1,4,37.597,71.7600
'2004-03-01T17:11:00',1,4,37.597,71.76
'2004-03-01T17:11:30',1,4,37.597,71.76
'2004-03-01T17:12:00',1,4,37.597,71.7600
'2004-03-01T17:12:30',1,4,37.597,71.7600
'2004-03-01T17:13:00',1,4,37.597,71.76
'2004-03-01T17:13:30',1,4,37.597,71.76
'2004-03-01T17:14:00',1,4,37.597,71.76
'2004-03-01T17:14:30',1,4,37.597,69.9200
'2004-03-01T17:15:00',1,4,37.597,68.08
'2004-03-01T17:15:30',1,4,37.597,68.0800
'2004-03-01T17:16:00',1,4,37.597,68.08
'2004-03-01T17:16:30',1,4,37.597,68.08
'2004-03-01T17:17:00',1,4,37.597,68.08
'2004-03-01T17:17:30',1,4,37.597,68.08
'2004-03-01T17:18:00',1,4,37.597,68.08
'2004-03-01T17:18:30',1,4,37.597,68.08
'2004-03-01T17:19:00',1,4,37.597,68.0800
'2004-03-01T17:19:30',1,4,37.597,68.08
'2004-03-01T17:20:00',1,4,37.597,68.08
'2004-03-01T17:20:30',1,4,37.597,68.08
'2004-03-01T17:21:00',1,4,37.597,68.0800
'2004-03-01T17:21:30',1,4,37.597,68.0800
'2004-03-01T17:22:00',1,4,37.597,68.0800
'2004-03-01T17:22:30',1,4,37.597,68.08
'2004-03-01T17:23:00',1,4,37.597,68.08
'2004-03-01T17:23:30',1,4,37.597,68.08
'2004-03-01T17:24:00',1,4,37.597,68.08
'2004-03-01T17:24:30',1,4,37.597,68.08
'2004-03-01T17:25:00',1,4,37.597,68.0800
'2004-03-01T17:25:30',1,4,37.597,68.08
'2004-03-01T17:26:00',1,4,37.597,71.76
'2004-03-01T17:26:30',1,4,37.597,69.9200
'2004-03-01T17:27:00',1,4,37.597,68.08
'2004-03-01T17:27:30',1,4,37.597,67.1600
'2004-03-01T17:28:00',1,4,37.597,66.2400
'2004-03-01T17:28:30',1,4,37.597,65.3200
'2004-03-01T17:29:00',1,4,37.597,64.4
'2004-03-01T17:29:30',1,4,37.597,64.4
'2004-03-01T17:30:00',1,4,37.597,64.4
'2004-03-01T17:30:30',1,4,37.597,64.4
'2004-03-01T17:31:00',1,4,37.597,64.4
'2004-03-01T17:31:30',1,4,37.597,64.4
'2004-03-01T17:32:00',1,4,37.597,64.4
'2004-03-01T17:32:30',1,4,37.597,64.4
'2004-03-01T17:33:00',1,4,37.597,64.4
'2004-03-01T17:33:30',1,4,37.597,68.08
'2004-03-01T17:34:00',1,4,37.597,71.76
'2004-03-01T17:34:30',1,4,37.597,74.2133
'2004-03-01T17:35:00',1,4,37.597,76.6667
'2004-03-01T17:35:30',1,4,37.597,79.12
'2004-03-01T17:36:00',1,4,37.597,79.12
'2004-03-01T17:36:30',1,4,37.597,79.12
'2004-03-01T17:37:00',1,4,37.597,79.12
'2004-03-01T17:37:30',1,4,37.597,79.12
'2004-03-01T17:38:00',1,4,37.597,79.1200
'2004-03-01T17:38:30',1,4,37.597,79.1200
'2004-03-01T17:39:00',1,4,37.597,79.12
'2004-03-01T17:39:30',1,4,37.597,79.12
'2004-03-01T17:40:00',1,4,37.597,79.12
'2004-03-01T17:40:30',1,4,37.597,79.12
'2004-03-01T17:41:00',1,4,37.597,79.12
'2004-03-01T17:41:30',1,4,37.597,75.44
'2004-03-01T17:42:00',1,4,37.597,75.44
'2004-03-01T17:42:30',1,4,37.597,75.44
'2004-03-01T17:43:00',1,4,37.597,79.12
'2004-03-01T17:43:30',1,4,37.597,77.2800
'2004-03-01T17:44:00',1,4,37.597,75.44
'2004-03-01T17:44:30',1,4,37.597,64.4
'2004-03-01T17:45:00',1,4,37.597,68.0800
'2004-03-01T17:45:30',1,4,37.597,71.76
'2004-03-01T17:46:00',1,4,37.597,71.7600
'2004-03-01T17:46:30',1,4,37.597,71.76
'2004-03-01T17:47:00',1,4,37.597,64.4
'2004-03-01T17:47:30',1,4,37.597,60.7200
'2004-03-01T17:48:00',1,4,37.597,57.04
'2004-03-01T17:48:30',1,4,37.597,57.04
'2004-03-01T17:49:00',1,4,37.597,57.04
'2004-03-01T17:49:30',1,4,37.597,57.04
'2004-03-01T17:50:00',1,4,37.597,57.04
'2004-03-01T17:50:30',1,4,37.597,55.2000
'2004-03-01T17:51:00',1,4,37.597,53.36
'2004-03-01T17:51:30',1,4,37.597,53.36
'2004-03-01T17:52:00',1,4,37.597,53.3600
'2004-03-01T17:52:30',1,4,37.597,53.3600
'2004-03-01T17:53:00',1,4,37.597,53.36
'2004-03-01T17:53:30',1,4,37.597,50.6
'2004-03-01T17:54:00',1,4,37.597,50.6
'2004-03-01T17:54:30',1,4,37.597,50.6
'2004-03-01T17:55:00',1,4,37.597,48.76
'2004-03-01T17:55:30',1,4,37.597,50.6
'2004-03-01T17:56:00',1,4,37.597,50.6
'2004-03-01T17:56:30',1,4,37.597,48.76
'2004-03-01T17:57:00',1,4,37.597,48.76
'2004-03-01T17:57:30',1,4,37.597,48.76
'2004-03-01T17:58:00',1,4,37.597,48.7600
'2004-03-01T17:58:30',1,4,37.597,48.76
'2004-03-01T17:59:00',1,4,37.597,48.76
'2004-03-01T17:59:30',1,4,37.597,48.76
'2004-03-01T18:00:00',1,4,37.597,47.8400
'2004-03-01T18:00:30',1,4,37.597,46.92
'2004-03-01T18:01:00',1,4,37.597,46.9200
'2004-03-01T18:01:30',1,4,37.597,46.92
'2004-03-01T18:02:00',1,4,37.597,46.9200
'2004-03-01T18:02:30',1,4,37.597,46.9200
'2004-03-01T18:03:00',1,4,37.597,46.9200
'2004-03-01T18:03:30',1,4,37.597,46.9200
'2004-03-01T18:04:00',1,4,37.597,46.9200
'2004-03-01T18:04:30',1,4,37.597,46.92
'2004-03-01T18:05:00',1,4,37.597,46.92
'2004-03-01T18:05:30',1,4,37.597,46.0000
'2004-03-01T18:06:00',1,4,37.597,45.08
'2004-03-01T18:06:30',1,4,37.597,46.92
'2004-03-01T18:07:00',1,4,37.597,46.92
'2004-03-01T18:07:30',1,4,37.597,46.92
'2004-03-01T18:08:00',1,4,37.597,46.92
'2004-03-01T18:08:30',1,4,37.597,46.9200
'2004-03-01T18:09:00',1,4,37.597,46.9200
'2004-03-01T18:09:30',1,4,37.597,46.92
'2004-03-01T18:10:00',1,4,37.597,46.92
'2004-03-01T18:10:30',1,4,37.597,46.4600
'2004-03-01T18:11:00',1,4,37.597,46.0000
'2004-03-01T18:11:30',1,4,37.597,45.5400
'2004-03-01T18:12:00',1,4,37.597,45.08
'2004-03-01T18:12:30',1,4,37.597,45.08
'2004-03-01T18:13:00',1,4,37.597,45.08
'2004-03-01T18:13:30',1,4,37.597,45.0800
'2004-03-01T18:14:00',1,4,37.597,45.08
'2004-03-01T18:14:30',1,4,37.597,46.92
